gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
1321950883,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d20ca35a-137c-4c17-850a-58c697ff7707,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha granulosa,granulosa,SUBSPECIES,Taricha granulosa granulosa,US,GOLDENDALE,bc092ff0-02e4-11dc-991f-b8a03c50a862,45.8207,-120.822,,,,,,,1897-07-08T01:00Z,8,7,1897,6170230,2431920,PRESERVED_SPECIMEN,USNM,Amphibians & Reptiles,45948,,,CC0_1_0,,,,,2018-03-05T22:25Z,,COORDINATE_REPROJECTED
1321932466,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d13ca573-25ec-4a68-b60c-03fae9608f1c,Animalia,Chordata,Amphibia,Caudata,Hynobiidae,Onychodactylus,Onychodactylus japonicus,,SPECIES,Onychodactylus japonicus (Houttuyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321930548,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d126ef35-c2d6-40b0-a7b5-de816a4c4126,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,Batrachoseps pacificus,,SPECIES,Batrachoseps pacificus (Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321929132,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d1185619-2b8f-4dbb-9911-f405196b6c51,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma macrodactylum,,SPECIES,Ambystoma macrodactylum Baird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321928329,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d10dff55-ca14-4020-82e7-a54f001c7946,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha torosa,,SPECIES,Taricha torosa (Rathke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321923885,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d0da6ce7-18bd-47bb-837e-c56bc8f1e8fe,Animalia,Chordata,Amphibia,Caudata,Hynobiidae,Onychodactylus,Onychodactylus japonicus,,SPECIES,Onychodactylus japonicus (Houttuyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321923517,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d0d6abc2-97cf-40a8-8604-22959b326202,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Dicamptodon,Dicamptodon ensatus,,SPECIES,Dicamptodon ensatus (Eschscholtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321922948,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d0d04dd9-65f7-4128-91d8-ae9bd36c6b1d,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321913599,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d0652cea-4578-44ff-81f2-cdd0bf0192d7,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma maculatum,,SPECIES,Ambystoma maculatum (Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321913598,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d0647488-87e3-4310-b041-5bcc28db4162,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321899181,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cfc1c889-4b2b-465c-8fcd-175ab5982136,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,louisianensis,SUBSPECIES,Notophthalmus viridescens louisianensis (Wolterstorff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321897579,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cfb0c939-746c-4cc2-a1e7-e9151287f703,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321892446,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cf75e09f-748d-481f-a926-0fca4ccd7b2a,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,louisianensis,SUBSPECIES,Notophthalmus viridescens louisianensis (Wolterstorff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321888678,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cf4c12ff-88cc-4730-bb3e-f7d96772fc03,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma macrodactylum,,SPECIES,Ambystoma macrodactylum Baird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321886359,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cf3120af-2a0c-457f-8d26-296ce059dbe1,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321883614,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cf126e1f-942c-47dd-903b-b666cb902aad,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha torosa,,SPECIES,Taricha torosa (Rathke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321881205,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cef60dd5-b59a-48d8-b222-651c97fbde5b,Animalia,Chordata,Amphibia,Caudata,Hynobiidae,Onychodactylus,Onychodactylus japonicus,,SPECIES,Onychodactylus japonicus (Houttuyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321879409,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cee1e6f8-d4d7-4ca0-a3db-d8ad97d62adc,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321873937,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cea31f53-d774-48ac-ac5c-95da59914c56,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,LAKE MASHIPACONG,bc092ff0-02e4-11dc-991f-b8a03c50a862,41.2633,-74.7311,405.56,,,,,,1901-10-02T01:00Z,2,10,1901,7193833,5218390,PRESERVED_SPECIMEN,USNM,Amphibians & Reptiles,51304,,,CC0_1_0,,,,,2018-03-05T22:23Z,,
1321869948,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ce758fe0-2843-4b85-9add-855f390011d9,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321869868,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ce74561f-2a32-43a6-8967-b5ec3ba227bc,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma texanum,,SPECIES,Ambystoma texanum (Matthes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321867157,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ce55f202-a37a-4805-8bdd-1f199332b343,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Pseudotriton,Pseudotriton ruber,,SPECIES,Pseudotriton ruber (Sonnini de Manoncourt & Latreille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321863631,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ce2f4a52-79a8-4370-a35e-4a4217b10b07,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321863012,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ce28c362-90fb-434a-bde4-fb17ba225237,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma macrodactylum,,SPECIES,Ambystoma macrodactylum Baird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321858894,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cdf90d90-91c2-412b-9302-17904847e9b7,Animalia,Chordata,Amphibia,Caudata,Cryptobranchidae,Cryptobranchus,Cryptobranchus alleganiensis,bishopi,SUBSPECIES,Cryptobranchus alleganiensis bishopi Grobman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321856766,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cde1351c-961e-4189-8431-788fa95e1bd7,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma texanum,,SPECIES,Ambystoma texanum (Matthes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321853001,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cdb7dabc-0fb1-4a41-9769-cc06ed510705,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321846336,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cd6ad082-0c55-455f-9b0a-bb42afc57dac,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus maculosus,,SPECIES,Necturus maculosus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321842817,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cd436d3e-f604-4191-ac02-0804319aec98,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,LEXINGTON,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1875-01-01T01:00Z,,,1875,7193833,5218390,PRESERVED_SPECIMEN,USNM,Amphibians & Reptiles,277653,,,CC0_1_0,,,,,2018-03-05T22:22Z,,
1321842211,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cd3c9b17-6368-4ccd-b096-2135d92013e9,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,LAKE MASHIPACONG,bc092ff0-02e4-11dc-991f-b8a03c50a862,41.2633,-74.7311,405.56,,,,,,1901-10-02T01:00Z,2,10,1901,7193833,5218390,PRESERVED_SPECIMEN,USNM,Amphibians & Reptiles,51299,,,CC0_1_0,,,,,2018-03-05T22:22Z,,
1321839624,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cd1e353a-96f4-4172-b688-838f2590eb4b,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321828622,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cca183e9-4738-4abd-a5ee-623debdf3093,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon glutinosus,,SPECIES,Plethodon glutinosus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321822652,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cc5c86fa-e1cd-45af-b1d7-7a7f4f064d4c,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,OSCEOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321818330,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cc2c2bbc-cd6c-464b-a742-d60d73cbd289,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,National Museum grounds,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1883-10-01T01:00Z,1,10,1883,7193833,5218390,PRESERVED_SPECIMEN,USNM,Amphibians & Reptiles,13581,,,CC0_1_0,,,,,2018-03-05T22:22Z,,
1321809299,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cbc7c0f9-9d7f-4eff-b5a7-913b04a0ccfb,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,ROAN MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321805766,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cb9e2443-f388-4103-bdcf-62cd2d936a89,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321802820,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cb7e27b5-d635-4aff-aeda-009ded72dc7a,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea multiplicata,,SPECIES,Eurycea multiplicata (Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321801248,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cb6b387b-0d91-414c-be4d-3e51e5116c25,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma macrodactylum,,SPECIES,Ambystoma macrodactylum Baird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321798456,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cb4b41bc-8c51-4d3d-bf2a-548000815c71,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321798134,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cb475f7f-5474-4bfe-b208-2aa988375cf1,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha torosa,,SPECIES,Taricha torosa (Rathke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321795670,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cb2bf0ca-55bf-4fca-992c-2ede38592dd6,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321792913,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cb0b0465-2688-411f-890b-5d6a14e6ece0,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon glutinosus,,SPECIES,Plethodon glutinosus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321791165,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3caf6d3dc-b8ef-42f7-8cbf-4b5c5de1b9df,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus beyeri,,SPECIES,Necturus beyeri Viosca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321789282,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cae11e21-eba1-4829-8c96-7c1956bde634,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,piaropicola,SUBSPECIES,Notophthalmus viridescens piaropicola (Schwartz & Duellman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321786192,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cabdf089-91eb-4aea-90b8-d7fc6476714e,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Dicamptodon,Dicamptodon tenebrosus,,SPECIES,Dicamptodon tenebrosus (Baird & Girard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321785258,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3cab36fa7-098b-4261-8aaf-e1ece77da1bb,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321783859,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3caa2cbb8-0b99-4b1d-81e2-712857c36850,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321782925,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca974581-ff72-476d-b4ae-16558be80092,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,LEXINGTON,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1875-01-01T01:00Z,,,1875,7193833,5218390,PRESERVED_SPECIMEN,USNM,Amphibians & Reptiles,277654,,,CC0_1_0,,,,,2018-03-05T22:21Z,,
1321781630,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca894c52-ee1b-4e51-bdfd-89c3c2c3a43c,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma opacum,,SPECIES,Ambystoma opacum (Gravenhorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321781046,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca82d186-fc2a-45db-8131-6fc43b2c963a,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321780853,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca80427a-2d2e-42a8-9803-76aed7597590,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321779716,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca734b50-afaa-46a9-8ded-49ba91267aeb,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321776882,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca52ea02-b469-495a-a038-3af820ffc426,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,Mountain Lake Park,bc092ff0-02e4-11dc-991f-b8a03c50a862,39.3984,-79.3817,,,,,,,1899-07-19T01:00Z,19,7,1899,7193833,5218390,PRESERVED_SPECIMEN,USNM,Amphibians & Reptiles,46140,,,CC0_1_0,,,,,2018-03-05T22:21Z,,
1321774443,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca370907-2dae-4cb7-bde3-35f0fe5fa757,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,Batrachoseps pacificus,,SPECIES,Batrachoseps pacificus (Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321774107,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca32fb99-68ef-4173-b35d-0535be6c5c5b,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321773635,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca2f4eeb-7a0f-4275-9805-f04bd188e346,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321773494,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ca2bda4a-e619-4b72-bf8d-2b078b02780f,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,HINTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321768303,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c9f19680-b9f4-4db4-84bc-c690428e8304,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321766929,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c9e279cd-1b01-40fe-a170-54d8ec230acc,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,,SPECIES,Triturus vulgaris (Linnaeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321766726,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c9e05536-fed6-41dd-b63e-08a06331df66,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus meridionalis,,SPECIES,Notophthalmus meridionalis (Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321764832,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c9cacf1e-0d69-4373-a64d-3eeb7d86b4e7,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma macrodactylum,,SPECIES,Ambystoma macrodactylum Baird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321764594,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c9c76a60-f1b3-472e-8146-d0dc0b5031f1,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,Taricha torosa,,SPECIES,Taricha torosa (Rathke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321753683,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c94ae20f-2acc-457c-9d21-701a257be57a,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321752131,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c939c8d9-a139-4c3a-b7da-70070de6e092,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,Batrachoseps nigriventris,,SPECIES,Batrachoseps nigriventris Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321751303,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c9307df1-88f4-4faa-aeb9-53d7abd3daa1,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Pseudoeurycea,Pseudoeurycea gadovii,,SPECIES,Pseudoeurycea gadovii (Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321750999,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c92c934d-0f82-4572-ac55-a19e85311078,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,OSCEOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321749769,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c91e2bbd-e722-4b19-affb-80fd99a70c54,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,Batrachoseps attenuatus,,SPECIES,Batrachoseps attenuatus (Eschscholtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321749618,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c91d3c77-57ba-4079-bf21-b4984e1fba79,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,viridescens,SUBSPECIES,Notophthalmus viridescens viridescens,US,LAKE MASHIPACONG,bc092ff0-02e4-11dc-991f-b8a03c50a862,41.2633,-74.7311,405.56,,,,,,1901-10-02T01:00Z,2,10,1901,7193833,5218390,PRESERVED_SPECIMEN,USNM,Amphibians & Reptiles,51281,,,CC0_1_0,,,,,2018-03-05T22:20Z,,
1321747770,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c9081baa-9525-483a-b8f0-3f499d630390,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,,SPECIES,Plethodon cinereus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321745723,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c8efdafd-00ac-4b07-874f-d542e6f7ec0d,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma macrodactylum,,SPECIES,Ambystoma macrodactylum Baird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321744452,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c8e2425f-db24-40ff-85a1-57577fd647fa,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma tigrinum,,SPECIES,Ambystoma tigrinum (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
