taxonid,scientific_name,subspecies,rank,subpopulation,category
19826,Saguinus fuscicollis ssp. leucogenys,leucogenys,ssp.,NA,LC
43953,Saguinus fuscicollis ssp. nigrifrons,nigrifrons,ssp.,NA,LC
43951,Saguinus fuscicollis ssp. primitivus,primitivus,ssp.,NA,DD
43954,Saguinus fuscicollis ssp. weddelli,weddelli,ssp.,NA,LC
41522,Saguinus geoffroyi,NA,NA,NA,LC
39948,Saguinus imperator,NA,NA,NA,LC
19827,Saguinus imperator ssp. imperator,imperator,ssp.,NA,LC
43962,Saguinus imperator ssp. subgrisescens,subgrisescens,ssp.,NA,LC
41523,Saguinus inustus,NA,NA,NA,LC
41524,Saguinus labiatus,NA,NA,NA,LC
43959,Saguinus labiatus ssp. labiatus,labiatus,ssp.,NA,LC
43961,Saguinus labiatus ssp. rufiventer,rufiventer,ssp.,NA,LC
43960,Saguinus labiatus ssp. thomasi,thomasi,ssp.,NA,LC
19819,Saguinus leucopus,NA,NA,NA,EN
42695,Saguinus martinsi,NA,NA,NA,LC
136888,Saguinus martinsi ssp. martinsi,martinsi,ssp.,NA,LC
43963,Saguinus martinsi ssp. ochraceus,ochraceus,ssp.,NA,LC
135429,Saguinus melanoleucus,NA,NA,NA,LC
19830,Saguinus melanoleucus ssp. crandalli,crandalli,ssp.,NA,DD
43955,Saguinus melanoleucus ssp. melanoleucus,melanoleucus,ssp.,NA,LC
41525,Saguinus midas,NA,NA,NA,LC
41526,Saguinus mystax,NA,NA,NA,LC
43956,Saguinus mystax ssp. mystax,mystax,ssp.,NA,LC
43957,Saguinus mystax ssp. pileatus,pileatus,ssp.,NA,LC
43958,Saguinus mystax ssp. pluto,pluto,ssp.,NA,LC
42694,Saguinus niger,NA,NA,NA,VU
39945,Saguinus nigricollis,NA,NA,NA,LC
43947,Saguinus nigricollis ssp. graellsi,graellsi,ssp.,NA,NT
19828,Saguinus nigricollis ssp. hernandezi,hernandezi,ssp.,NA,LC
39946,Saguinus nigricollis ssp. nigricollis,nigricollis,ssp.,NA,LC
19823,Saguinus oedipus,NA,NA,NA,CR
19824,Saguinus tripartitus,NA,NA,NA,NT
19832,Saiga tatarica,NA,NA,NA,EN
19833,Saiga tatarica ssp. mongolica,mongolica,ssp.,NA,EN
19834,Saiga tatarica ssp. tatarica,tatarica,ssp.,NA,EN
41536,Saimiri boliviensis,NA,NA,NA,LC
43964,Saimiri boliviensis ssp. boliviensis,boliviensis,ssp.,NA,LC
43965,Saimiri boliviensis ssp. peruviensis,peruviensis,ssp.,NA,LC
19836,Saimiri oerstedii,NA,NA,NA,VU
19841,Saimiri oerstedii ssp. citrinellus,citrinellus,ssp.,NA,EN
19840,Saimiri oerstedii ssp. oerstedii,oerstedii,ssp.,NA,EN
41537,Saimiri sciureus,NA,NA,NA,LC
43969,Saimiri sciureus ssp. albigena,albigena,ssp.,NA,NT
43970,Saimiri sciureus ssp. cassiquiarensis,cassiquiarensis,ssp.,NA,LC
43971,Saimiri sciureus ssp. macrodon,macrodon,ssp.,NA,LC
43968,Saimiri sciureus ssp. sciureus,sciureus,ssp.,NA,LC
41538,Saimiri ustus,NA,NA,NA,NT
19839,Saimiri vanzolinii,NA,NA,NA,VU
19852,Salanoia concolor,NA,NA,NA,VU
136228,Salinomys delicatus,NA,NA,NA,DD
19866,Salpingotulus michaelis,NA,NA,NA,DD
19863,Salpingotus crassicauda,NA,NA,NA,LC
19864,Salpingotus heptneri,NA,NA,NA,DD
19865,Salpingotus kozlovi,NA,NA,NA,LC
19867,Salpingotus pallidus,NA,NA,NA,DD
6664,Santamartamys rufodorsalis,NA,NA,NA,CR
39949,Sapajus apella,NA,NA,NA,LC
43933,Sapajus apella ssp. apella,apella,ssp.,NA,LC
4079,Sapajus apella ssp. margaritae,margaritae,ssp.,NA,CR
136366,Sapajus cay,NA,NA,NA,LC
136253,Sapajus flavius,NA,NA,NA,CR
136346,Sapajus libidinosus,NA,NA,NA,LC
42696,Sapajus macrocephalus,NA,NA,NA,LC
136717,Sapajus nigritus,NA,NA,NA,NT
42697,Sapajus robustus,NA,NA,NA,EN
4074,Sapajus xanthosternos,NA,NA,NA,CR
40540,Sarcophilus harrisii,NA,NA,NA,EN
44693,Sauromys petrophilus,NA,NA,NA,LC
136806,Saxatilomys paulinae,NA,NA,NA,DD
41471,Scalopus aquaticus,NA,NA,NA,LC
41472,Scapanulus oweni,NA,NA,NA,LC
41473,Scapanus latimanus,NA,NA,NA,LC
41474,Scapanus orarius,NA,NA,NA,LC
41475,Scapanus townsendii,NA,NA,NA,LC
136549,Scapteromys aquaticus,NA,NA,NA,LC
19945,Scapteromys tumidus,NA,NA,NA,LC
41476,Scaptochirus moschatus,NA,NA,NA,LC
41477,Scaptonyx fusicaudus,NA,NA,NA,LC
19997,Sciurillus pusillus,NA,NA,NA,DD
8785,Sciurocheirus alleni,NA,NA,NA,LC
40001,Sciurocheirus alleni ssp. alleni,alleni,ssp.,NA,EN
136854,Sciurocheirus alleni ssp. cameronensis,cameronensis,ssp.,NA,LC
136214,Sciurocheirus gabonensis,NA,NA,NA,LC
19998,Sciurotamias davidianus,NA,NA,NA,LC
19999,Sciurotamias forresti,NA,NA,NA,LC
42461,Sciurus aberti,NA,NA,NA,LC
20003,Sciurus aestuans,NA,NA,NA,LC
20004,Sciurus alleni,NA,NA,NA,LC
20000,Sciurus anomalus,NA,NA,NA,LC
20005,Sciurus arizonensis,NA,NA,NA,DD
20006,Sciurus aureogaster,NA,NA,NA,LC
42462,Sciurus carolinensis,NA,NA,NA,LC
20007,Sciurus colliaei,NA,NA,NA,LC
20001,Sciurus deppei,NA,NA,NA,LC
20008,Sciurus flammifer,NA,NA,NA,DD
20009,Sciurus gilvigularis,NA,NA,NA,DD
20010,Sciurus granatensis,NA,NA,NA,LC
20011,Sciurus griseus,NA,NA,NA,LC
20012,Sciurus ignitus,NA,NA,NA,DD
20013,Sciurus igniventris,NA,NA,NA,LC
20014,Sciurus lis,NA,NA,NA,LC
20015,Sciurus nayaritensis,NA,NA,NA,LC
20016,Sciurus niger,NA,NA,NA,LC
20017,Sciurus oculatus,NA,NA,NA,LC
20018,Sciurus pucheranii,NA,NA,NA,DD
20019,Sciurus pyrrhinus,NA,NA,NA,DD
20020,Sciurus richmondi,NA,NA,NA,NT
20021,Sciurus sanborni,NA,NA,NA,DD
20022,Sciurus spadiceus,NA,NA,NA,LC
20023,Sciurus stramineus,NA,NA,NA,LC
20024,Sciurus variegatoides,NA,NA,NA,LC
20025,Sciurus vulgaris,NA,NA,NA,LC
20026,Sciurus yucatanensis,NA,NA,NA,LC
20033,Scleronycteris ega,NA,NA,NA,DD
20036,Scolomys melanops,NA,NA,NA,LC
20037,Scolomys ucayalensis,NA,NA,NA,LC
14946,Scoteanax rueppellii,NA,NA,NA,LC
20052,Scotinomys teguina,NA,NA,NA,LC
20053,Scotinomys xerampelinus,NA,NA,NA,LC
20054,Scotoecus albofuscus,NA,NA,NA,DD
20055,Scotoecus hirundo,NA,NA,NA,LC
20056,Scotoecus pallidus,NA,NA,NA,LC
20058,Scotomanes ornatus,NA,NA,NA,LC
20059,Scotonycteris ophiodon,NA,NA,NA,NT
84464403,Scotonycteris zenkeri,NA,NA,NA,LC
84466713,Scotophilus andrewreborii,NA,NA,NA,LC
20064,Scotophilus borbonicus,NA,NA,NA,DD
20065,Scotophilus celebensis,NA,NA,NA,DD
136612,Scotophilus collinus,NA,NA,NA,LC
20066,Scotophilus dinganii,NA,NA,NA,LC
84466810,Scotophilus ejetai,NA,NA,NA,LC
20067,Scotophilus heathii,NA,NA,NA,LC
20068,Scotophilus kuhlii,NA,NA,NA,LC
20069,Scotophilus leucogaster,NA,NA,NA,LC
84466826,Scotophilus livingstonii,NA,NA,NA,LC
136774,Scotophilus marovaza,NA,NA,NA,LC
20070,Scotophilus nigrita,NA,NA,NA,LC
44934,Scotophilus nucella,NA,NA,NA,DD
20071,Scotophilus nux,NA,NA,NA,LC
20072,Scotophilus robustus,NA,NA,NA,LC
136675,Scotophilus tandrefana,NA,NA,NA,DD
84466859,Scotophilus trujilloi,NA,NA,NA,LC
20073,Scotophilus viridis,NA,NA,NA,LC
14942,Scotorepens balstoni,NA,NA,NA,LC
14943,Scotorepens greyii,NA,NA,NA,LC
14945,Scotorepens orion,NA,NA,NA,LC
14947,Scotorepens sanborni,NA,NA,NA,LC
17338,Scotozous dormeri,NA,NA,NA,LC
41449,Scutisorex somereni,NA,NA,NA,LC
20089,Sekeetamys calurus,NA,NA,NA,LC
20102,Selevinia betpakdalaensis,NA,NA,NA,DD
39833,Semnopithecus ajax,NA,NA,NA,EN
39835,Semnopithecus dussumieri,NA,NA,NA,LC
39832,Semnopithecus entellus,NA,NA,NA,LC
39837,Semnopithecus hector,NA,NA,NA,NT
39838,Semnopithecus hypoleucos,NA,NA,NA,VU
135440,Semnopithecus priam,NA,NA,NA,NT
39839,Semnopithecus priam ssp. priam,priam,ssp.,NA,NT
39841,Semnopithecus priam ssp. thersites,thersites,ssp.,NA,EN
39840,Semnopithecus schistaceus,NA,NA,NA,LC
40594,Setifer setosus,NA,NA,NA,LC
20165,Setonix brachyurus,NA,NA,NA,VU
20185,Sicista armenica,NA,NA,NA,EN
20184,Sicista betulina,NA,NA,NA,LC
20186,Sicista caucasica,NA,NA,NA,VU
20187,Sicista caudata,NA,NA,NA,DD
20188,Sicista concolor,NA,NA,NA,LC
20189,Sicista kazbegica,NA,NA,NA,EN
20196,Sicista kluchorica,NA,NA,NA,LC
110500058,Sicista loriger,NA,NA,NA,VU
20190,Sicista napaea,NA,NA,NA,LC
20191,Sicista pseudonapaea,NA,NA,NA,DD
20192,Sicista severtzovi,NA,NA,NA,LC
20193,Sicista strandi,NA,NA,NA,LC
91934441,Sicista subtilis,NA,NA,NA,LC
20195,Sicista tianshanica,NA,NA,NA,LC
115591937,Sigmodon alleni,NA,NA,NA,VU
20210,Sigmodon alstoni,NA,NA,NA,LC
20211,Sigmodon arizonae,NA,NA,NA,LC
20212,Sigmodon fulviventer,NA,NA,NA,LC
136426,Sigmodon hirsutus,NA,NA,NA,LC
20213,Sigmodon hispidus,NA,NA,NA,LC
20214,Sigmodon inopinatus,NA,NA,NA,VU
20215,Sigmodon leucotis,NA,NA,NA,LC
20216,Sigmodon mascotensis,NA,NA,NA,LC
20217,Sigmodon ochrognathus,NA,NA,NA,LC
20218,Sigmodon peruanus,NA,NA,NA,LC
136559,Sigmodon toltecus,NA,NA,NA,LC
20221,Sigmodontomys alfari,NA,NA,NA,LC
20229,Simias concolor,NA,NA,NA,CR
39846,Simias concolor ssp. concolor,concolor,ssp.,NA,CR
39847,Simias concolor ssp. siberu,siberu,ssp.,NA,CR
20296,Sminthopsis archeri,NA,NA,NA,DD
40551,Sminthopsis bindi,NA,NA,NA,NT
20295,Sminthopsis butleri,NA,NA,NA,VU
40541,Sminthopsis crassicaudata,NA,NA,NA,LC
40542,Sminthopsis dolichura,NA,NA,NA,LC
20290,Sminthopsis douglasi,NA,NA,NA,NT
20299,Sminthopsis fuliginosus,NA,NA,NA,DD
20294,Sminthopsis fuliginosus ssp. aitkeni,aitkeni,ssp.,NA,CR
40543,Sminthopsis gilberti,NA,NA,NA,LC
41509,Sminthopsis granulipes,NA,NA,NA,LC
41510,Sminthopsis griseoventer,NA,NA,NA,LC
40544,Sminthopsis hirtipes,NA,NA,NA,LC
20297,Sminthopsis leucopus,NA,NA,NA,LC
40545,Sminthopsis longicaudata,NA,NA,NA,LC
40546,Sminthopsis macroura,NA,NA,NA,LC
40547,Sminthopsis murina,NA,NA,NA,LC
40548,Sminthopsis ooldea,NA,NA,NA,LC
20293,Sminthopsis psammophila,NA,NA,NA,VU
40549,Sminthopsis virginiae,NA,NA,NA,LC
40550,Sminthopsis youngsoni,NA,NA,NA,LC
12762,Smutsia gigantea,NA,NA,NA,VU
12765,Smutsia temminckii,NA,NA,NA,VU
20322,Solenodon marcanoi,NA,NA,NA,EX
20321,Solenodon paradoxus,NA,NA,NA,EN
20332,Solisorex pearsoni,NA,NA,NA,EN
20333,Solomys ponceleti,NA,NA,NA,CR
20334,Solomys salamonis,NA,NA,NA,DD
20335,Solomys salebrosus,NA,NA,NA,EN
20336,Solomys sapientis,NA,NA,NA,EN
136642,Sommeromys macrorhinos,NA,NA,NA,DD
135161,Sooretamys angouya,NA,NA,NA,LC
41384,Sorex alaskanus,NA,NA,NA,DD
29660,Sorex alpinus,NA,NA,NA,NT
136814,Sorex antinorii,NA,NA,NA,DD
29661,Sorex araneus,NA,NA,NA,LC
41385,Sorex arcticus,NA,NA,NA,LC
20396,Sorex arizonae,NA,NA,NA,LC
41386,Sorex asper,NA,NA,NA,LC
41387,Sorex bairdi,NA,NA,NA,LC
41388,Sorex bedfordiae,NA,NA,NA,LC
41389,Sorex bendirii,NA,NA,NA,LC
41390,Sorex buchariensis,NA,NA,NA,LC
29662,Sorex caecutiens,NA,NA,NA,LC
41391,Sorex camtschatica,NA,NA,NA,LC
20383,Sorex cansulus,NA,NA,NA,DD
41392,Sorex cinereus,NA,NA,NA,LC
29663,Sorex coronatus,NA,NA,NA,LC
20384,Sorex cylindricauda,NA,NA,NA,LC
41393,Sorex daphaenodon,NA,NA,NA,LC
41394,Sorex dispar,NA,NA,NA,LC
41395,Sorex emarginatus,NA,NA,NA,LC
20385,Sorex excelsus,NA,NA,NA,LC
41396,Sorex fumeus,NA,NA,NA,LC
41398,Sorex gracillimus,NA,NA,NA,LC
29664,Sorex granarius,NA,NA,NA,LC
41399,Sorex haydeni,NA,NA,NA,LC
20386,Sorex hosonoi,NA,NA,NA,LC
41400,Sorex hoyi,NA,NA,NA,LC
29665,Sorex isodon,NA,NA,NA,LC
136339,Sorex ixtlanensis,NA,NA,NA,DD
20390,Sorex jacksoni,NA,NA,NA,LC
20387,Sorex kozlovi,NA,NA,NA,DD
20388,Sorex leucogaster,NA,NA,NA,DD
41401,Sorex longirostris,NA,NA,NA,LC
41402,Sorex lyelli,NA,NA,NA,LC
20392,Sorex macrodon,NA,NA,NA,VU
136779,Sorex maritimensis,NA,NA,NA,LC
136656,Sorex mediopua,NA,NA,NA,LC
41403,Sorex merriami,NA,NA,NA,LC
20397,Sorex milleri,NA,NA,NA,VU
29666,Sorex minutissimus,NA,NA,NA,LC
29667,Sorex minutus,NA,NA,NA,LC
41404,Sorex mirabilis,NA,NA,NA,DD
41405,Sorex monticolus,NA,NA,NA,LC
41406,Sorex nanus,NA,NA,NA,LC
136608,Sorex neomexicanus,NA,NA,NA,DD
20393,Sorex oreopolus,NA,NA,NA,LC
136698,Sorex orizabae,NA,NA,NA,LC
41408,Sorex ornatus,NA,NA,NA,LC
41409,Sorex pacificus,NA,NA,NA,LC
41410,Sorex palustris,NA,NA,NA,LC
41411,Sorex planiceps,NA,NA,NA,LC
41412,Sorex portenkoi,NA,NA,NA,DD
41413,Sorex preblei,NA,NA,NA,LC
20391,Sorex pribilofensis,NA,NA,NA,EN
29668,Sorex raddei,NA,NA,NA,LC
41414,Sorex roboratus,NA,NA,NA,LC
136282,Sorex rohweri,NA,NA,NA,LC
20411,Sorex samniticus,NA,NA,NA,LC
41415,Sorex satunini,NA,NA,NA,LC
41416,Sorex saussurei,NA,NA,NA,LC
20394,Sorex sclateri,NA,NA,NA,CR
41417,Sorex shinto,NA,NA,NA,LC
20389,Sorex sinalis,NA,NA,NA,DD
41418,Sorex sonomae,NA,NA,NA,LC
20395,Sorex stizodon,NA,NA,NA,CR
41419,Sorex tenellus,NA,NA,NA,LC
41420,Sorex thibetanus,NA,NA,NA,DD
41421,Sorex trowbridgii,NA,NA,NA,LC
41422,Sorex tundrensis,NA,NA,NA,LC
41423,Sorex ugyunak,NA,NA,NA,LC
41424,Sorex unguiculatus,NA,NA,NA,LC
41425,Sorex vagrans,NA,NA,NA,LC
41426,Sorex ventralis,NA,NA,NA,LC
136811,Sorex veraecrucis,NA,NA,NA,LC
41427,Sorex veraepacis,NA,NA,NA,LC
29670,Sorex volnuchini,NA,NA,NA,LC
136542,Sorex yukonicus,NA,NA,NA,LC
136618,Soricomys kalinga,NA,NA,NA,LC
46205609,Soricomys leonardocoi,NA,NA,NA,DD
29459,Soricomys musseri,NA,NA,NA,LC
41434,Soriculus nigrescens,NA,NA,NA,LC
190871,Sotalia fluviatilis,NA,NA,NA,DD
181359,Sotalia guianensis,NA,NA,NA,NT
82031425,Sousa chinensis,NA,NA,NA,VU
133710,Sousa chinensis ssp. taiwanensis,taiwanensis,ssp.,NA,CR
82031633,Sousa plumbea,NA,NA,NA,EN
82031667,Sousa sahulensis,NA,NA,NA,VU
20425,Sousa teuszii,NA,NA,NA,CR
20427,Spalacopus cyanus,NA,NA,NA,LC
20428,Spalax arenarius,NA,NA,NA,EN
20429,Spalax giganteus,NA,NA,NA,LC
20431,Spalax graecus,NA,NA,NA,NT
20430,Spalax microphthalmus,NA,NA,NA,LC
136581,Spalax uralensis,NA,NA,NA,NT
42655,Spalax zemni,NA,NA,NA,VU
20468,Speothos venaticus,NA,NA,NA,NT
20471,Spermophilopsis leptodactylus,NA,NA,NA,LC
20478,Spermophilus alashanicus,NA,NA,NA,LC
136490,Spermophilus brevicauda,NA,NA,NA,LC
20472,Spermophilus citellus,NA,NA,NA,VU
20482,Spermophilus dauricus,NA,NA,NA,LC
20483,Spermophilus erythrogenys,NA,NA,NA,LC
20484,Spermophilus fulvus,NA,NA,NA,LC
20486,Spermophilus major,NA,NA,NA,LC
42470,Spermophilus musicus,NA,NA,NA,NT
136231,Spermophilus pallidicauda,NA,NA,NA,LC
20490,Spermophilus pygmaeus,NA,NA,NA,LC
136455,Spermophilus ralli,NA,NA,NA,LC
20491,Spermophilus relictus,NA,NA,NA,LC
20492,Spermophilus suslicus,NA,NA,NA,NT
136590,Spermophilus taurensis,NA,NA,NA,LC
20496,Spermophilus xanthoprymnus,NA,NA,NA,NT
20521,Sphaerias blanfordi,NA,NA,NA,LC
20599,Sphaeronycteris toxophyllum,NA,NA,NA,LC
20637,Spilocuscus kraemeri,NA,NA,NA,NT
20636,Spilocuscus maculatus,NA,NA,NA,LC
20638,Spilocuscus papuensis,NA,NA,NA,VU
20639,Spilocuscus rufoniger,NA,NA,NA,CR
136443,Spilocuscus wilsoni,NA,NA,NA,CR
136636,Spilogale angustifrons,NA,NA,NA,LC
136797,Spilogale gracilis,NA,NA,NA,LC
41636,Spilogale putorius,NA,NA,NA,VU
41637,Spilogale pygmaea,NA,NA,NA,VU
20688,Srilankamys ohiensis,NA,NA,NA,VU
136625,Steatomys bocagei,NA,NA,NA,LC
20718,Steatomys caurinus,NA,NA,NA,LC
20719,Steatomys cuppedius,NA,NA,NA,LC
20717,Steatomys jacksoni,NA,NA,NA,DD
20720,Steatomys krebsii,NA,NA,NA,LC
136513,Steatomys opimus,NA,NA,NA,LC
20721,Steatomys parvus,NA,NA,NA,LC
20722,Steatomys pratensis,NA,NA,NA,LC
20729,Stenella attenuata,NA,NA,NA,LC
20730,Stenella clymene,NA,NA,NA,LC
20731,Stenella coeruleoalba,NA,NA,NA,LC
16674437,Stenella coeruleoalba Mediterranean subpopulation,NA,NA,Mediterranean subpopulation,VU
20732,Stenella frontalis,NA,NA,NA,LC
20733,Stenella longirostris,NA,NA,NA,LC
133712,Stenella longirostris ssp. orientalis,orientalis,ssp.,NA,VU
20738,Steno bredanensis,NA,NA,NA,LC
45093,Stenocephalemys albipes,NA,NA,NA,LC
20740,Stenocephalemys albocaudata,NA,NA,NA,LC
20741,Stenocephalemys griseicauda,NA,NA,NA,LC
45096,Stenocephalemys ruppi,NA,NA,NA,DD
20743,Stenoderma rufum,NA,NA,NA,NT
20863,Stochomys longicaudatus,NA,NA,NA,LC
20890,Strigocuscus celebensis,NA,NA,NA,VU
20892,Strigocuscus pelengensis,NA,NA,NA,LC
20949,Sturnira aratathomasi,NA,NA,NA,LC
20950,Sturnira bidens,NA,NA,NA,LC
20951,Sturnira bogotensis,NA,NA,NA,LC
88152206,Sturnira burtonlimi,NA,NA,NA,DD
20952,Sturnira erythromos,NA,NA,NA,LC
88154577,Sturnira hondurensis,NA,NA,NA,LC
88159599,Sturnira koopmanhilli,NA,NA,NA,DD
88159688,Sturnira lilium,NA,NA,NA,LC
88159722,Sturnira ludovici,NA,NA,NA,LC
20955,Sturnira luisi,NA,NA,NA,LC
20956,Sturnira magna,NA,NA,NA,LC
136591,Sturnira mistratensis,NA,NA,NA,DD
20957,Sturnira mordax,NA,NA,NA,NT
20958,Sturnira nana,NA,NA,NA,EN
136494,Sturnira oporaphilum,NA,NA,NA,LC
88159664,Sturnira perla,NA,NA,NA,DD
136778,Sturnira sorianoi,NA,NA,NA,DD
20960,Sturnira tildae,NA,NA,NA,LC
136534,Styloctenium mindorensis,NA,NA,NA,DD
21100,Styloctenium wallacei,NA,NA,NA,NT
21101,Stylodipus andrewsi,NA,NA,NA,LC
21102,Stylodipus sungorus,NA,NA,NA,LC
21103,Stylodipus telum,NA,NA,NA,LC
85537971,Submyotodon latirostris,NA,NA,NA,LC
136224,Suncus aequatorius,NA,NA,NA,EN
21141,Suncus ater,NA,NA,NA,DD
21142,Suncus dayi,NA,NA,NA,EN
90389138,Suncus etruscus,NA,NA,NA,LC
21143,Suncus fellowesgordoni,NA,NA,NA,EN
21144,Suncus hosei,NA,NA,NA,DD
45954392,Suncus hututsi,NA,NA,NA,DD
41437,Suncus infinitesimus,NA,NA,NA,LC
41438,Suncus lixus,NA,NA,NA,LC
21145,Suncus malayanus,NA,NA,NA,LC
41446,Suncus megalura,NA,NA,NA,LC
21146,Suncus mertensi,NA,NA,NA,EN
21147,Suncus montanus,NA,NA,NA,VU
41440,Suncus murinus,NA,NA,NA,LC
21140,Suncus remyi,NA,NA,NA,LC
41441,Suncus stoliczkanus,NA,NA,NA,LC
41442,Suncus varilla,NA,NA,NA,LC
21148,Suncus zeylanicus,NA,NA,NA,EN
21150,Sundamys infraluteus,NA,NA,NA,LC
21151,Sundamys maxi,NA,NA,NA,EN
21152,Sundamys muelleri,NA,NA,NA,LC
21153,Sundasciurus brookei,NA,NA,NA,LC
42565,Sundasciurus davensis,NA,NA,NA,DD
21154,Sundasciurus fraterculus,NA,NA,NA,VU
21155,Sundasciurus hippurus,NA,NA,NA,NT
42566,Sundasciurus hoogstraali,NA,NA,NA,LC
21156,Sundasciurus jentinki,NA,NA,NA,LC
21157,Sundasciurus juvencus,NA,NA,NA,LC
21158,Sundasciurus lowii,NA,NA,NA,LC
42567,Sundasciurus mindanensis,NA,NA,NA,LC
21159,Sundasciurus moellendorffi,NA,NA,NA,NT
21160,Sundasciurus philippinensis,NA,NA,NA,LC
21161,Sundasciurus rabori,NA,NA,NA,DD
21162,Sundasciurus samarensis,NA,NA,NA,LC
21163,Sundasciurus steerii,NA,NA,NA,LC
21164,Sundasciurus tenuis,NA,NA,NA,LC
21134,Surdisorex norae,NA,NA,NA,LC
21135,Surdisorex polulus,NA,NA,NA,DD
45954401,Surdisorex schlitteri,NA,NA,NA,DD
41624,Suricata suricatta,NA,NA,NA,LC
21177,Sus ahoenobarbus,NA,NA,NA,NT
41772,Sus barbatus,NA,NA,NA,VU
21171,Sus barbatus ssp. oi,oi,ssp.,NA,LR/nt
21178,Sus bucculentus,NA,NA,NA,EX
21175,Sus cebifrons,NA,NA,NA,CR
41773,Sus celebensis,NA,NA,NA,NT
136340,Sus oliveri,NA,NA,NA,VU
21176,Sus philippensis,NA,NA,NA,VU
41775,Sus scrofa,NA,NA,NA,LC
21174,Sus verrucosus,NA,NA,NA,EN
84697083,Sus verrucosus ssp. blouchi,blouchi,ssp.,NA,EN
21185,Syconycteris australis,NA,NA,NA,LC
21184,Syconycteris carolinae,NA,NA,NA,VU
21183,Syconycteris hobbit,NA,NA,NA,LC
21203,Sylvicapra grimmia,NA,NA,NA,LC
41296,Sylvilagus aquaticus,NA,NA,NA,LC
41297,Sylvilagus audubonii,NA,NA,NA,LC
41302,Sylvilagus bachmani,NA,NA,NA,LC
41298,Sylvilagus brasiliensis,NA,NA,NA,LC
41309,Sylvilagus cognatus,NA,NA,NA,EN
21211,Sylvilagus cunicularius,NA,NA,NA,LC
21209,Sylvilagus dicei,NA,NA,NA,VU
41299,Sylvilagus floridanus,NA,NA,NA,LC
21206,Sylvilagus graysoni,NA,NA,NA,EN
21207,Sylvilagus insonus,NA,NA,NA,EN
21210,Sylvilagus mansuetus,NA,NA,NA,CR
41300,Sylvilagus nuttallii,NA,NA,NA,LC
41301,Sylvilagus obscurus,NA,NA,NA,NT
41303,Sylvilagus palustris,NA,NA,NA,LC
41310,Sylvilagus robustus,NA,NA,NA,EN
21212,Sylvilagus transitionalis,NA,NA,NA,VU
41311,Sylvilagus varynaensis,NA,NA,NA,DD
45954406,Sylvisorex akaibei,NA,NA,NA,DD
45051,Sylvisorex camerunensis,NA,NA,NA,VU
48294480,Sylvisorex corbeti,NA,NA,NA,DD
41443,Sylvisorex granti,NA,NA,NA,LC
21216,Sylvisorex howelli,NA,NA,NA,LC
21220,Sylvisorex isabellae,NA,NA,NA,EN
41444,Sylvisorex johnstoni,NA,NA,NA,LC
45050,Sylvisorex konganensis,NA,NA,NA,DD
41445,Sylvisorex lunaris,NA,NA,NA,VU
21221,Sylvisorex morio,NA,NA,NA,EN
48294467,Sylvisorex ollula,NA,NA,NA,LC
21222,Sylvisorex oriundus,NA,NA,NA,DD
45049,Sylvisorex pluvialis,NA,NA,NA,DD
45954439,Sylvisorex silvanorum,NA,NA,NA,DD
21219,Sylvisorex vulcanorum,NA,NA,NA,NT
39779,Symphalangus syndactylus,NA,NA,NA,EN
42638,Synaptomys borealis,NA,NA,NA,LC
42639,Synaptomys cooperi,NA,NA,NA,LC
21251,Syncerus caffer,NA,NA,NA,LC
21260,Syntheosciurus brochus,NA,NA,NA,NT
41312,Tachyglossus aculeatus,NA,NA,NA,LC
21293,Tachyoryctes macrocephalus,NA,NA,NA,EN
21299,Tachyoryctes splendens,NA,NA,NA,LC
21312,Tadarida aegyptiaca,NA,NA,NA,LC
21314,Tadarida brasiliensis,NA,NA,NA,LC
21316,Tadarida fulminans,NA,NA,NA,LC
136716,Tadarida insignis,NA,NA,NA,DD
40036,Tadarida latouchei,NA,NA,NA,DD
21317,Tadarida lobata,NA,NA,NA,LC
21311,Tadarida teniotis,NA,NA,NA,LC
21318,Tadarida ventralis,NA,NA,NA,DD
21328,Taeromys arcuatus,NA,NA,NA,LC
21329,Taeromys callitrichus,NA,NA,NA,DD
21330,Taeromys celebensis,NA,NA,NA,LC
21331,Taeromys hamatus,NA,NA,NA,DD
136654,Taeromys microbullatus,NA,NA,NA,DD
21332,Taeromys punicans,NA,NA,NA,DD
21333,Taeromys taerae,NA,NA,NA,VU
41478,Talpa altaica,NA,NA,NA,LC
41479,Talpa caeca,NA,NA,NA,LC
41480,Talpa caucasica,NA,NA,NA,LC
135458,Talpa davidiana,NA,NA,NA,DD
41481,Talpa europaea,NA,NA,NA,LC
41482,Talpa levantis,NA,NA,NA,LC
41483,Talpa occidentalis,NA,NA,NA,LC
41484,Talpa romana,NA,NA,NA,LC
41485,Talpa stankovici,NA,NA,NA,LC
21349,Tamandua mexicana,NA,NA,NA,LC
21350,Tamandua tetradactyla,NA,NA,NA,LC
42586,Tamiasciurus douglasii,NA,NA,NA,LC
42587,Tamiasciurus hudsonicus,NA,NA,NA,LC
21378,Tamiasciurus mearnsi,NA,NA,NA,EN
42583,Tamias striatus,NA,NA,NA,LC
21379,Tamiops macclellandii,NA,NA,NA,LC
21380,Tamiops maritimus,NA,NA,NA,LC
21381,Tamiops rodolphii,NA,NA,NA,LC
21382,Tamiops swinhoei,NA,NA,NA,LC
20222,Tanyuromys aphrastus,NA,NA,NA,DD
